trial,list_id,item_id,within_list_pos,train_id,within_train_pos,is_boundary,reward,expected_value,outcome_rpe,abs_outcome_rpe,encoding_drift,recall_prob,recalled,hypothesis,subject_id
19,0,19,19,3,1,0,31.97,49.5054,-17.5354,17.5354,0.3763031,0.573184,1,H2_global_reduction,77
20,0,20,20,3,2,0,50.51,44.2448,6.2652,6.2652,0.3593978,0.537127,0,H2_global_reduction,77
21,0,21,21,3,3,0,53.07,46.1243,6.9457,6.9457,0.36041855,0.546793,0,H2_global_reduction,77
22,0,22,22,3,4,0,52.96,48.208,4.752,4.752,0.357128,0.526839,0,H2_global_reduction,77
23,0,23,23,3,5,0,76.8,49.6336,27.1664,27.1664,0.3907496,0.552317,1,H2_global_reduction,77
24,1,24,0,4,0,0,44.8,50.0,-5.2,5.2,0.35779999999999995,0.552484,0,H2_global_reduction,77
25,1,25,1,4,1,0,70.85,48.44,22.41,22.41,0.383615,0.59312,1,H2_global_reduction,77
26,1,26,2,4,2,0,46.84,55.163,-8.323,8.323,0.3624845,0.544633,1,H2_global_reduction,77
27,1,27,3,4,3,0,57.13,52.6661,4.4639,4.4639,0.35669585,0.555258,1,H2_global_reduction,77
28,1,28,4,4,4,0,51.63,54.0053,-2.3753,2.3753,0.35356295,0.550901,1,H2_global_reduction,77
29,1,29,5,4,5,0,49.13,53.2927,-4.1627,4.1627,0.35624405,0.567329,1,H2_global_reduction,77
30,1,30,6,5,0,1,26.02,52.0439,-26.0239,26.0239,0.63903585,0.689958,0,H2_global_reduction,77
31,1,31,7,5,1,0,51.29,44.2367,7.0533,7.0533,0.36057995,0.57272,1,H2_global_reduction,77
32,1,32,8,5,2,0,62.26,46.3527,15.9073,15.9073,0.37386094999999997,0.546797,1,H2_global_reduction,77
33,1,33,9,5,3,0,29.97,51.1249,-21.1549,21.1549,0.38173235,0.562494,0,H2_global_reduction,77
34,1,34,10,5,4,0,45.35,44.7784,0.5716,0.5716,0.3508574,0.531805,0,H2_global_reduction,77
35,1,35,11,5,5,0,45.82,44.9499,0.8701,0.8701,0.35130514999999995,0.545766,0,H2_global_reduction,77
36,1,36,12,6,0,1,76.17,45.2109,30.9591,30.9591,0.64643865,0.680697,1,H2_global_reduction,77
37,1,37,13,6,1,0,51.48,54.4986,-3.0186,3.0186,0.35452789999999995,0.553827,1,H2_global_reduction,77
38,1,38,14,6,2,0,71.57,53.5931,17.9769,17.9769,0.37696535,0.565008,0,H2_global_reduction,77
39,1,39,15,6,3,0,6.01,58.9861,-52.9761,52.9761,0.42946415,0.606141,1,H2_global_reduction,77
40,1,40,16,6,4,0,15.38,43.0933,-27.7133,27.7133,0.39156995,0.55824,0,H2_global_reduction,77
41,1,41,17,6,5,0,53.09,34.7793,18.3107,18.3107,0.37746605,0.57751,1,H2_global_reduction,77
42,1,42,18,7,0,1,64.76,40.2725,24.4875,24.4875,0.63673125,0.673498,1,H2_global_reduction,77
43,1,43,19,7,1,0,0.0,47.6188,-47.6188,47.6188,0.4214282,0.57737,1,H2_global_reduction,77
44,1,44,20,7,2,0,49.68,33.3331,16.3469,16.3469,0.37452035,0.559181,0,H2_global_reduction,77
45,1,45,21,7,3,0,35.31,38.2372,-2.9272,2.9272,0.35439079999999995,0.543756,1,H2_global_reduction,77
46,1,46,22,7,4,0,70.66,37.359,33.301,33.301,0.39995149999999996,0.576435,0,H2_global_reduction,77
47,1,47,23,7,5,0,31.59,47.3493,-15.7593,15.7593,0.37363894999999997,0.556384,1,H2_global_reduction,77
48,2,48,0,8,0,0,70.19,50.0,20.19,20.19,0.380285,0.578073,1,H2_global_reduction,77
49,2,49,1,8,1,0,42.92,56.057,-13.137,13.137,0.36970549999999996,0.543323,1,H2_global_reduction,77
50,2,50,2,8,2,0,79.74,52.1159,27.6241,27.6241,0.39143615,0.561584,1,H2_global_reduction,77
51,2,51,3,8,3,0,41.73,60.4031,-18.6731,18.6731,0.37800965,0.571118,1,H2_global_reduction,77
52,2,52,4,8,4,0,30.9,54.8012,-23.9012,23.9012,0.38585179999999997,0.552053,0,H2_global_reduction,77
53,2,53,5,8,5,0,48.04,47.6308,0.4092,0.4092,0.3506138,0.591219,0,H2_global_reduction,77
54,2,54,6,9,0,1,44.96,47.7536,-2.7936,2.7936,0.6041904,0.696509,1,H2_global_reduction,77
55,2,55,7,9,1,0,51.18,46.9155,4.2645,4.2645,0.35639675,0.575216,1,H2_global_reduction,77
56,2,56,8,9,2,0,69.86,48.1949,21.6651,21.6651,0.38249764999999997,0.540204,0,H2_global_reduction,77
57,2,57,9,9,3,0,69.35,54.6944,14.6556,14.6556,0.37198339999999996,0.565329,1,H2_global_reduction,77
58,2,58,10,9,4,0,59.77,59.0911,0.6789,0.6789,0.35101835,0.551272,1,H2_global_reduction,77
59,2,59,11,9,5,0,64.05,59.2948,4.7552,4.7552,0.3571328,0.5584,1,H2_global_reduction,77
60,2,60,12,10,0,1,52.95,60.7213,-7.7713,7.7713,0.61165695,0.659243,1,H2_global_reduction,77
61,2,61,13,10,1,0,38.6,58.3899,-19.7899,19.7899,0.37968484999999996,0.557597,0,H2_global_reduction,77
62,2,62,14,10,2,0,73.59,52.453,21.137,21.137,0.3817055,0.566193,1,H2_global_reduction,77
63,2,63,15,10,3,0,38.73,58.7941,-20.0641,20.0641,0.38009614999999997,0.562232,1,H2_global_reduction,77
64,2,64,16,10,4,0,87.68,52.7748,34.9052,34.9052,0.4023578,0.603189,1,H2_global_reduction,77
65,2,65,17,10,5,0,72.03,63.2464,8.7836,8.7836,0.3631754,0.560494,1,H2_global_reduction,77
66,2,66,18,11,0,1,69.02,65.8815,3.1385,3.1385,0.60470775,0.652145,1,H2_global_reduction,77
67,2,67,19,11,1,0,72.02,66.823,5.197,5.197,0.3577955,0.582226,0,H2_global_reduction,77
68,2,68,20,11,2,0,3.71,68.3821,-64.6721,64.6721,0.44700815,0.583948,1,H2_global_reduction,77
69,2,69,21,11,3,0,45.81,48.9805,-3.1705,3.1705,0.35475575,0.539211,1,H2_global_reduction,77
70,2,70,22,11,4,0,87.94,48.0293,39.9107,39.9107,0.40986605,0.572133,1,H2_global_reduction,77
71,2,71,23,11,5,0,14.24,60.0025,-45.7625,45.7625,0.41864375,0.583352,1,H2_global_reduction,77
72,3,72,0,12,0,0,27.02,50.0,-22.98,22.98,0.38447,0.547608,1,H2_global_reduction,77
73,3,73,1,12,1,0,3.97,43.106,-39.136,39.136,0.40870399999999996,0.579425,0,H2_global_reduction,77
74,3,74,2,12,2,0,41.13,31.3652,9.7648,9.7648,0.36464719999999995,0.532839,1,H2_global_reduction,77
75,3,75,3,12,3,0,63.46,34.2946,29.1654,29.1654,0.3937481,0.584113,1,H2_global_reduction,77
76,3,76,4,12,4,0,43.56,43.0442,0.5158,0.5158,0.35077369999999997,0.533825,0,H2_global_reduction,77
77,3,77,5,12,5,0,97.46,43.199,54.261,54.261,0.4313915,0.604547,1,H2_global_reduction,77
78,3,78,6,13,0,1,60.21,59.4773,0.7327,0.7327,0.60109905,0.664148,1,H2_global_reduction,77
79,3,79,7,13,1,0,63.32,59.6971,3.6229,3.6229,0.35543434999999995,0.555055,1,H2_global_reduction,77
80,3,80,8,13,2,0,43.37,60.784,-17.414,17.414,0.376121,0.559753,0,H2_global_reduction,77
81,3,81,9,13,3,0,60.66,55.5598,5.1002,5.1002,0.3576503,0.551758,0,H2_global_reduction,77
82,3,82,10,13,4,0,30.53,57.0898,-26.5598,26.5598,0.38983969999999996,0.559751,0,H2_global_reduction,77
83,3,83,11,13,5,0,24.63,49.1219,-24.4919,24.4919,0.38673785,0.576191,0,H2_global_reduction,77
84,3,84,12,14,0,1,80.54,41.7743,38.7657,38.7657,0.6581485499999999,0.707912,1,H2_global_reduction,77
85,3,85,13,14,1,0,72.23,53.404,18.826,18.826,0.378239,0.560027,0,H2_global_reduction,77
86,3,86,14,14,2,0,91.73,59.0518,32.6782,32.6782,0.39901729999999996,0.577592,1,H2_global_reduction,77
87,3,87,15,14,3,0,12.58,68.8553,-56.2753,56.2753,0.43441294999999996,0.591011,0,H2_global_reduction,77
88,3,88,16,14,4,0,72.49,51.9727,20.5173,20.5173,0.38077595,0.539547,1,H2_global_reduction,77
89,3,89,17,14,5,0,51.19,58.1279,-6.9379,6.9379,0.36040685,0.55333,1,H2_global_reduction,77
90,3,90,18,15,0,1,42.25,56.0465,-13.7965,13.7965,0.62069475,0.687802,0,H2_global_reduction,77
91,3,91,19,15,1,0,77.97,51.9076,26.0624,26.0624,0.3890936,0.565076,0,H2_global_reduction,77
92,3,92,20,15,2,0,25.51,59.7263,-34.2163,34.2163,0.40132445,0.601004,1,H2_global_reduction,77
93,3,93,21,15,3,0,42.34,49.4614,-7.1214,7.1214,0.3606821,0.567097,1,H2_global_reduction,77
94,3,94,22,15,4,0,31.2,47.325,-16.125,16.125,0.3741875,0.571708,1,H2_global_reduction,77
95,3,95,23,15,5,0,57.63,42.4875,15.1425,15.1425,0.37271374999999995,0.536199,1,H2_global_reduction,77
0,0,0,0,0,0,0,62.4,50.0,12.4,12.4,0.3686,0.563659,0,H2_global_reduction,78
1,0,1,1,0,1,0,31.75,53.72,-21.97,21.97,0.382955,0.5907,1,H2_global_reduction,78
2,0,2,2,0,2,0,34.9,47.129,-12.229,12.229,0.3683435,0.571599,0,H2_global_reduction,78
3,0,3,3,0,3,0,53.0,43.4603,9.5397,9.5397,0.36430955,0.566317,1,H2_global_reduction,78
4,0,4,4,0,4,0,42.62,46.3222,-3.7022,3.7022,0.35555329999999996,0.576485,0,H2_global_reduction,78
5,0,5,5,0,5,0,98.51,45.2115,53.2985,53.2985,0.42994774999999996,0.584291,1,H2_global_reduction,78
6,0,6,6,1,0,1,65.05,61.2011,3.8489,3.8489,0.60577335,0.656519,1,H2_global_reduction,78
7,0,7,7,1,1,0,48.62,62.3558,-13.7358,13.7358,0.3706037,0.570573,0,H2_global_reduction,78
8,0,8,8,1,2,0,55.09,58.235,-3.145,3.145,0.35471749999999996,0.549809,1,H2_global_reduction,78
9,0,9,9,1,3,0,84.99,57.2915,27.6985,27.6985,0.39154774999999997,0.570291,0,H2_global_reduction,78
10,0,10,10,1,4,0,47.28,65.6011,-18.3211,18.3211,0.37748165,0.553016,0,H2_global_reduction,78
11,0,11,11,1,5,0,70.23,60.1047,10.1253,10.1253,0.36518795,0.552425,0,H2_global_reduction,78
12,0,12,12,2,0,1,33.37,63.1423,-29.7723,29.7723,0.64465845,0.694704,1,H2_global_reduction,78
13,0,13,13,2,1,0,33.64,54.2106,-20.5706,20.5706,0.38085589999999997,0.554204,1,H2_global_reduction,78
14,0,14,14,2,2,0,32.94,48.0394,-15.0994,15.0994,0.37264909999999996,0.547351,0,H2_global_reduction,78
15,0,15,15,2,3,0,88.7,43.5096,45.1904,45.1904,0.4177856,0.574171,1,H2_global_reduction,78
16,0,16,16,2,4,0,30.21,57.0667,-26.8567,26.8567,0.39028504999999997,0.576916,1,H2_global_reduction,78
17,0,17,17,2,5,0,37.49,49.0097,-11.5197,11.5197,0.36727954999999995,0.552194,1,H2_global_reduction,78
18,0,18,18,3,0,1,75.35,45.5538,29.7962,29.7962,0.6446942999999999,0.68067,1,H2_global_reduction,78
19,0,19,19,3,1,0,40.69,54.4927,-13.8027,13.8027,0.37070404999999995,0.554661,1,H2_global_reduction,78
20,0,20,20,3,2,0,45.28,50.3519,-5.0719,5.0719,0.35760784999999995,0.548094,0,H2_global_reduction,78
21,0,21,21,3,3,0,46.63,48.8303,-2.2003,2.2003,0.35330045,0.555202,1,H2_global_reduction,78
22,0,22,22,3,4,0,36.69,48.1702,-11.4802,11.4802,0.3672203,0.572802,1,H2_global_reduction,78
23,0,23,23,3,5,0,60.77,44.7261,16.0439,16.0439,0.37406585,0.570126,1,H2_global_reduction,78
24,1,24,0,4,0,0,40.04,50.0,-9.96,9.96,0.36494,0.549013,1,H2_global_reduction,78
25,1,25,1,4,1,0,57.74,47.012,10.728,10.728,0.366092,0.558396,0,H2_global_reduction,78
26,1,26,2,4,2,0,61.7,50.2304,11.4696,11.4696,0.3672044,0.572146,1,H2_global_reduction,78
27,1,27,3,4,3,0,90.28,53.6713,36.6087,36.6087,0.40491305,0.602704,0,H2_global_reduction,78
28,1,28,4,4,4,0,57.93,64.6539,-6.7239,6.7239,0.36008585,0.560579,1,H2_global_reduction,78
29,1,29,5,4,5,0,52.83,62.6367,-9.8067,9.8067,0.36471004999999995,0.5735,1,H2_global_reduction,78
30,1,30,6,5,0,1,42.02,59.6947,-17.6747,17.6747,0.62651205,0.688477,1,H2_global_reduction,78
31,1,31,7,5,1,0,62.89,54.3923,8.4977,8.4977,0.36274655,0.547857,1,H2_global_reduction,78
32,1,32,8,5,2,0,57.78,56.9416,0.8384,0.8384,0.3512576,0.533608,0,H2_global_reduction,78
33,1,33,9,5,3,0,33.41,57.1931,-23.7831,23.7831,0.38567465,0.549958,0,H2_global_reduction,78
34,1,34,10,5,4,0,39.03,50.0582,-11.0282,11.0282,0.3665423,0.550828,1,H2_global_reduction,78
35,1,35,11,5,5,0,39.19,46.7497,-7.5597,7.5597,0.36133954999999995,0.548882,0,H2_global_reduction,78
36,1,36,12,6,0,1,38.42,44.4818,-6.0618,6.0618,0.6090926999999999,0.681119,1,H2_global_reduction,78
37,1,37,13,6,1,0,75.49,42.6633,32.8267,32.8267,0.39924004999999996,0.578279,0,H2_global_reduction,78
38,1,38,14,6,2,0,29.29,52.5113,-23.2213,23.2213,0.38483195,0.572976,0,H2_global_reduction,78
39,1,39,15,6,3,0,22.82,45.5449,-22.7249,22.7249,0.38408735,0.560868,1,H2_global_reduction,78
40,1,40,16,6,4,0,56.82,38.7274,18.0926,18.0926,0.3771389,0.584213,1,H2_global_reduction,78
41,1,41,17,6,5,0,23.6,44.1552,-20.5552,20.5552,0.38083279999999997,0.559363,1,H2_global_reduction,78
42,1,42,18,7,0,1,18.27,37.9886,-19.7186,19.7186,0.6295779,0.690006,0,H2_global_reduction,78
43,1,43,19,7,1,0,58.77,32.073,26.697,26.697,0.3900455,0.598612,0,H2_global_reduction,78
44,1,44,20,7,2,0,56.64,40.0821,16.5579,16.5579,0.37483685,0.564874,1,H2_global_reduction,78
45,1,45,21,7,3,0,63.37,45.0495,18.3205,18.3205,0.37748075,0.554371,1,H2_global_reduction,78
46,1,46,22,7,4,0,49.6,50.5456,-0.9456,0.9456,0.35141839999999996,0.552837,1,H2_global_reduction,78
47,1,47,23,7,5,0,53.62,50.262,3.358,3.358,0.355037,0.571531,1,H2_global_reduction,78
48,2,48,0,8,0,0,72.79,50.0,22.79,22.79,0.384185,0.578006,1,H2_global_reduction,78
49,2,49,1,8,1,0,75.77,56.837,18.933,18.933,0.3783995,0.557017,0,H2_global_reduction,78
50,2,50,2,8,2,0,6.82,62.5169,-55.6969,55.6969,0.43354535,0.582051,1,H2_global_reduction,78
51,2,51,3,8,3,0,70.07,45.8078,24.2622,24.2622,0.3863933,0.577093,0,H2_global_reduction,78
52,2,52,4,8,4,0,61.91,53.0865,8.8235,8.8235,0.36323524999999995,0.556319,0,H2_global_reduction,78
53,2,53,5,8,5,0,74.16,55.7335,18.4265,18.4265,0.37763975,0.572016,0,H2_global_reduction,78
54,2,54,6,9,0,1,23.82,61.2615,-37.4415,37.4415,0.65616225,0.684672,1,H2_global_reduction,78
55,2,55,7,9,1,0,49.98,50.029,-0.049,0.049,0.3500735,0.548384,1,H2_global_reduction,78
56,2,56,8,9,2,0,78.92,50.0143,28.9057,28.9057,0.39335855,0.581404,0,H2_global_reduction,78
57,2,57,9,9,3,0,51.35,58.686,-7.336,7.336,0.361004,0.55709,1,H2_global_reduction,78
58,2,58,10,9,4,0,50.04,56.4852,-6.4452,6.4452,0.3596678,0.529902,1,H2_global_reduction,78
59,2,59,11,9,5,0,64.99,54.5517,10.4383,10.4383,0.36565745,0.536805,1,H2_global_reduction,78
60,2,60,12,10,0,1,15.6,57.6832,-42.0832,42.0832,0.6631248,0.68306,1,H2_global_reduction,78
61,2,61,13,10,1,0,54.12,45.0582,9.0618,9.0618,0.3635927,0.549361,1,H2_global_reduction,78
62,2,62,14,10,2,0,26.92,47.7767,-20.8567,20.8567,0.38128504999999996,0.56435,1,H2_global_reduction,78
63,2,63,15,10,3,0,29.76,41.5197,-11.7597,11.7597,0.36763955,0.554803,0,H2_global_reduction,78
64,2,64,16,10,4,0,26.63,37.9918,-11.3618,11.3618,0.3670427,0.547149,1,H2_global_reduction,78
65,2,65,17,10,5,0,50.84,34.5833,16.2567,16.2567,0.37438505,0.577233,0,H2_global_reduction,78
66,2,66,18,11,0,1,50.02,39.4603,10.5597,10.5597,0.61583955,0.658714,0,H2_global_reduction,78
67,2,67,19,11,1,0,89.83,42.6282,47.2018,47.2018,0.4208027,0.570285,0,H2_global_reduction,78
68,2,68,20,11,2,0,11.93,56.7887,-44.8587,44.8587,0.41728804999999997,0.587053,1,H2_global_reduction,78
69,2,69,21,11,3,0,55.21,43.3311,11.8789,11.8789,0.36781834999999996,0.583443,1,H2_global_reduction,78
70,2,70,22,11,4,0,23.49,46.8948,-23.4048,23.4048,0.3851072,0.545169,1,H2_global_reduction,78
71,2,71,23,11,5,0,33.98,39.8733,-5.8933,5.8933,0.35883994999999996,0.549351,1,H2_global_reduction,78
72,3,72,0,12,0,0,64.37,50.0,14.37,14.37,0.37155499999999997,0.555983,0,H2_global_reduction,78
73,3,73,1,12,1,0,60.12,54.311,5.809,5.809,0.35871349999999996,0.544381,1,H2_global_reduction,78
74,3,74,2,12,2,0,52.28,56.0537,-3.7737,3.7737,0.35566054999999996,0.563153,1,H2_global_reduction,78
75,3,75,3,12,3,0,58.68,54.9216,3.7584,3.7584,0.3556376,0.563765,0,H2_global_reduction,78
76,3,76,4,12,4,0,51.41,56.0491,-4.6391,4.6391,0.35695865,0.568192,1,H2_global_reduction,78
77,3,77,5,12,5,0,35.1,54.6574,-19.5574,19.5574,0.37933609999999995,0.553863,0,H2_global_reduction,78
78,3,78,6,13,0,1,97.58,48.7902,48.7898,48.7898,0.6731847,0.698429,1,H2_global_reduction,78
79,3,79,7,13,1,0,22.38,63.4271,-41.0471,41.0471,0.41157065,0.586302,0,H2_global_reduction,78
80,3,80,8,13,2,0,61.95,51.113,10.837,10.837,0.36625549999999996,0.56078,1,H2_global_reduction,78
81,3,81,9,13,3,0,24.48,54.3641,-29.8841,29.8841,0.39482615,0.5505,1,H2_global_reduction,78
82,3,82,10,13,4,0,28.62,45.3989,-16.7789,16.7789,0.37516835,0.572302,1,H2_global_reduction,78
83,3,83,11,13,5,0,45.24,40.3652,4.8748,4.8748,0.35731219999999997,0.599179,1,H2_global_reduction,78
84,3,84,12,14,0,1,42.48,41.8276,0.6524,0.6524,0.6009786,0.655851,1,H2_global_reduction,78
85,3,85,13,14,1,0,55.41,42.0233,13.3867,13.3867,0.37008005,0.557059,0,H2_global_reduction,78
86,3,86,14,14,2,0,33.08,46.0393,-12.9593,12.9593,0.36943895,0.558934,1,H2_global_reduction,78
87,3,87,15,14,3,0,28.4,42.1515,-13.7515,13.7515,0.37062724999999996,0.584582,0,H2_global_reduction,78
88,3,88,16,14,4,0,27.37,38.0261,-10.6561,10.6561,0.36598414999999995,0.560965,0,H2_global_reduction,78
89,3,89,17,14,5,0,61.85,34.8293,27.0207,27.0207,0.39053105,0.557092,1,H2_global_reduction,78
90,3,90,18,15,0,1,34.82,42.9355,-8.1155,8.1155,0.61217325,0.685784,1,H2_global_reduction,78
91,3,91,19,15,1,0,64.99,40.5008,24.4892,24.4892,0.38673379999999996,0.563469,1,H2_global_reduction,78
92,3,92,20,15,2,0,61.1,47.8476,13.2524,13.2524,0.3698786,0.546848,0,H2_global_reduction,78
93,3,93,21,15,3,0,50.77,51.8233,-1.0533,1.0533,0.35157995,0.55036,0,H2_global_reduction,78
94,3,94,22,15,4,0,91.66,51.5073,40.1527,40.1527,0.41022905,0.55634,1,H2_global_reduction,78
95,3,95,23,15,5,0,43.62,63.5531,-19.9331,19.9331,0.37989965,0.56174,0,H2_global_reduction,78
0,0,0,0,0,0,0,55.66,50.0,5.66,5.66,0.35849,0.557801,0,H2_global_reduction,79
1,0,1,1,0,1,0,81.54,51.698,29.842,29.842,0.394763,0.579017,1,H2_global_reduction,79
2,0,2,2,0,2,0,40.47,60.6506,-20.1806,20.1806,0.38027089999999997,0.558636,1,H2_global_reduction,79
3,0,3,3,0,3,0,68.12,54.5964,13.5236,13.5236,0.3702854,0.554979,0,H2_global_reduction,79
4,0,4,4,0,4,0,57.8,58.6535,-0.8535,0.8535,0.35128024999999996,0.548685,1,H2_global_reduction,79
5,0,5,5,0,5,0,33.67,58.3974,-24.7274,24.7274,0.38709109999999997,0.570014,1,H2_global_reduction,79
6,0,6,6,1,0,1,40.45,50.9792,-10.5292,10.5292,0.6157938,0.673535,0,H2_global_reduction,79
7,0,7,7,1,1,0,33.1,47.8204,-14.7204,14.7204,0.3720806,0.549512,0,H2_global_reduction,79
8,0,8,8,1,2,0,63.5,43.4043,20.0957,20.0957,0.38014355,0.559602,0,H2_global_reduction,79
9,0,9,9,1,3,0,57.8,49.433,8.367,8.367,0.3625505,0.569928,1,H2_global_reduction,79
10,0,10,10,1,4,0,52.09,51.9431,0.1469,0.1469,0.35022034999999996,0.544398,1,H2_global_reduction,79
11,0,11,11,1,5,0,31.03,51.9872,-20.9572,20.9572,0.3814358,0.561321,1,H2_global_reduction,79
12,0,12,12,2,0,1,46.5,45.7,0.8,0.8,0.6012,0.658964,1,H2_global_reduction,79
13,0,13,13,2,1,0,52.33,45.94,6.39,6.39,0.359585,0.549167,0,H2_global_reduction,79
14,0,14,14,2,2,0,56.92,47.857,9.063,9.063,0.3635945,0.551348,1,H2_global_reduction,79
15,0,15,15,2,3,0,97.05,50.5759,46.4741,46.4741,0.41971115,0.591912,1,H2_global_reduction,79
16,0,16,16,2,4,0,43.61,64.5181,-20.9081,20.9081,0.38136214999999996,0.559083,1,H2_global_reduction,79
17,0,17,17,2,5,0,27.19,58.2457,-31.0557,31.0557,0.39658355,0.588278,0,H2_global_reduction,79
18,0,18,18,3,0,1,29.65,48.929,-19.279,19.279,0.6289184999999999,0.666462,1,H2_global_reduction,79
19,0,19,19,3,1,0,58.59,43.1453,15.4447,15.4447,0.37316705,0.559723,0,H2_global_reduction,79
20,0,20,20,3,2,0,68.7,47.7787,20.9213,20.9213,0.38138194999999997,0.584367,1,H2_global_reduction,79
21,0,21,21,3,3,0,0.37,54.0551,-53.6851,53.6851,0.43052765,0.579278,1,H2_global_reduction,79
22,0,22,22,3,4,0,47.97,37.9496,10.0204,10.0204,0.3650306,0.532262,0,H2_global_reduction,79
23,0,23,23,3,5,0,83.53,40.9557,42.5743,42.5743,0.41386144999999996,0.574146,1,H2_global_reduction,79
24,1,24,0,4,0,0,32.38,50.0,-17.62,17.62,0.37643,0.565471,1,H2_global_reduction,79
25,1,25,1,4,1,0,17.24,44.714,-27.474,27.474,0.391211,0.566154,1,H2_global_reduction,79
26,1,26,2,4,2,0,47.87,36.4718,11.3982,11.3982,0.36709729999999996,0.565101,0,H2_global_reduction,79
27,1,27,3,4,3,0,45.56,39.8913,5.6687,5.6687,0.35850305,0.544579,0,H2_global_reduction,79
28,1,28,4,4,4,0,94.46,41.5919,52.8681,52.8681,0.42930214999999994,0.585784,1,H2_global_reduction,79
29,1,29,5,4,5,0,15.4,57.4523,-42.0523,42.0523,0.41307845,0.571057,1,H2_global_reduction,79
30,1,30,6,5,0,1,100.0,44.8366,55.1634,55.1634,0.6827451,0.707521,0,H2_global_reduction,79
31,1,31,7,5,1,0,34.63,61.3856,-26.7556,26.7556,0.39013339999999996,0.581682,1,H2_global_reduction,79
32,1,32,8,5,2,0,18.73,53.3589,-34.6289,34.6289,0.40194335,0.579829,0,H2_global_reduction,79
33,1,33,9,5,3,0,32.05,42.9703,-10.9203,10.9203,0.36638044999999997,0.565178,0,H2_global_reduction,79
34,1,34,10,5,4,0,50.95,39.6942,11.2558,11.2558,0.3668837,0.548858,1,H2_global_reduction,79
35,1,35,11,5,5,0,44.96,43.0709,1.8891,1.8891,0.35283365,0.557172,0,H2_global_reduction,79
36,1,36,12,6,0,1,42.09,43.6376,-1.5476,1.5476,0.6023214,0.671172,1,H2_global_reduction,79
37,1,37,13,6,1,0,46.04,43.1734,2.8666,2.8666,0.3542999,0.532822,0,H2_global_reduction,79
38,1,38,14,6,2,0,41.01,44.0333,-3.0233,3.0233,0.35453494999999996,0.550081,0,H2_global_reduction,79
39,1,39,15,6,3,0,69.22,43.1263,26.0937,26.0937,0.38914055,0.569623,0,H2_global_reduction,79
40,1,40,16,6,4,0,36.7,50.9544,-14.2544,14.2544,0.3713816,0.557235,1,H2_global_reduction,79
41,1,41,17,6,5,0,66.51,46.6781,19.8319,19.8319,0.37974785,0.554734,1,H2_global_reduction,79
42,1,42,18,7,0,1,65.35,52.6277,12.7223,12.7223,0.61908345,0.657241,0,H2_global_reduction,79
43,1,43,19,7,1,0,75.75,56.4444,19.3056,19.3056,0.3789584,0.580708,1,H2_global_reduction,79
44,1,44,20,7,2,0,58.36,62.2361,-3.8761,3.8761,0.35581415,0.557167,0,H2_global_reduction,79
45,1,45,21,7,3,0,25.34,61.0732,-35.7332,35.7332,0.40359979999999995,0.560679,0,H2_global_reduction,79
46,1,46,22,7,4,0,52.44,50.3533,2.0867,2.0867,0.35313005,0.560909,0,H2_global_reduction,79
47,1,47,23,7,5,0,47.75,50.9793,-3.2293,3.2293,0.35484394999999996,0.556544,0,H2_global_reduction,79
48,2,48,0,8,0,0,47.22,50.0,-2.78,2.78,0.35417,0.540363,1,H2_global_reduction,79
49,2,49,1,8,1,0,54.07,49.166,4.904,4.904,0.35735599999999995,0.552632,0,H2_global_reduction,79
50,2,50,2,8,2,0,63.09,50.6372,12.4528,12.4528,0.3686792,0.558564,1,H2_global_reduction,79
51,2,51,3,8,3,0,52.6,54.373,-1.773,1.773,0.35265949999999996,0.55443,1,H2_global_reduction,79
52,2,52,4,8,4,0,53.84,53.8411,-0.0011,0.0011,0.35000165,0.532566,1,H2_global_reduction,79
53,2,53,5,8,5,0,53.06,53.8408,-0.7808,0.7808,0.35117119999999996,0.549939,1,H2_global_reduction,79
54,2,54,6,9,0,1,25.07,53.6066,-28.5366,28.5366,0.6428049,0.677681,1,H2_global_reduction,79
55,2,55,7,9,1,0,57.18,45.0456,12.1344,12.1344,0.36820159999999996,0.571645,0,H2_global_reduction,79
56,2,56,8,9,2,0,83.54,48.6859,34.8541,34.8541,0.40228115,0.55632,0,H2_global_reduction,79
57,2,57,9,9,3,0,46.2,59.1421,-12.9421,12.9421,0.36941314999999997,0.549483,0,H2_global_reduction,79
58,2,58,10,9,4,0,30.87,55.2595,-24.3895,24.3895,0.38658424999999996,0.58405,1,H2_global_reduction,79
59,2,59,11,9,5,0,33.59,47.9426,-14.3526,14.3526,0.3715289,0.550075,1,H2_global_reduction,79
60,2,60,12,10,0,1,82.33,43.6369,38.6931,38.6931,0.65803965,0.683734,0,H2_global_reduction,79
61,2,61,13,10,1,0,74.42,55.2448,19.1752,19.1752,0.37876279999999996,0.576208,1,H2_global_reduction,79
62,2,62,14,10,2,0,26.26,60.9974,-34.7374,34.7374,0.40210609999999997,0.559449,0,H2_global_reduction,79
63,2,63,15,10,3,0,54.76,50.5762,4.1838,4.1838,0.3562757,0.572744,1,H2_global_reduction,79
64,2,64,16,10,4,0,46.58,51.8313,-5.2513,5.2513,0.35787694999999997,0.571048,0,H2_global_reduction,79
65,2,65,17,10,5,0,33.09,50.2559,-17.1659,17.1659,0.37574884999999997,0.565714,1,H2_global_reduction,79
66,2,66,18,11,0,1,41.37,45.1061,-3.7361,3.7361,0.60560415,0.688445,1,H2_global_reduction,79
